5.04935                 0            0.5016
5.05927        0.00992724            0.5028
5.01367          0.045962          0.506367
5.05118         0.0496274          0.506275
5.01204         0.0548609           0.50692
5.00072         0.0462009          0.508717
5.00732         0.0396001          0.509171
5.01554         0.0352662          0.510475
5.00175         0.0340219          0.509467
4.99957         0.0305083           0.50949
5.00045         0.0276098          0.509909
4.99618         0.0255619           0.51015
4.98695         0.0252631            0.5095
4.97955         0.0245299            0.5092
4.97316         0.0237129            0.5088
4.97094         0.0222922          0.508925
4.97212         0.0209728          0.508847
4.96598         0.0207041          0.509056
4.97168         0.0203972          0.509111
4.97601         0.0198291          0.508985
4.97954         0.0191878          0.509119
4.98068         0.0183307          0.509255
4.98182         0.0175526          0.509478
4.98427         0.0169827          0.509437
4.98406         0.0162906          0.509828
4.97956         0.0162839          0.509612
4.98358         0.0161764           0.50997
4.98717         0.0159954          0.510118
4.99051         0.0157918            0.5103
4.98779         0.0154963          0.510177
4.99238         0.0156739          0.510371
4.99538         0.0154702          0.510334
4.99697         0.0150776          0.510294
4.99801         0.0146644          0.510309
5.00326         0.0151774          0.510706
5.00956         0.0160403          0.510767
5.00854          0.015634          0.510697
5.00904         0.0152252          0.510542
5.01154         0.0150376          0.510833
5.01149         0.0146569          0.510722
5.01048         0.0143304          0.510778
5.01216         0.0140861          0.510738
5.01172         0.0137618           0.51093
5.00831         0.0138712          0.510641
5.00566         0.0138163          0.510482
5.00555          0.013513          0.510476
5.00556         0.0132224            0.5103
5.00667         0.0129912          0.510256
5.00779         0.0127725          0.510276
5.00575         0.0126801          0.510108
5.00698         0.0124899          0.510202
5.00834          0.012323          0.510373
5.00608         0.0122983          0.510364
5.00128          0.012986          0.510272
5.00569         0.0134897          0.510415
5.00808         0.0134603          0.510513
5.00912         0.0132623          0.510498
5.01092         0.0131562          0.510614
5.01433         0.0133721          0.510727
5.01578         0.0132275          0.510768
5.01547         0.0130127          0.510623
5.01368         0.0129252          0.510687
5.01303         0.0127348          0.510773
5.01242         0.0125494          0.510702
5.01056         0.0124941          0.510588
5.00652         0.0129468          0.510389
5.00695         0.0127593          0.510466
5.00737         0.0125772          0.510366
5.00702         0.0123984          0.510345
5.0073         0.0122231          0.510397
5.00516         0.0122388          0.510373
5.00325         0.0122172          0.510296
5.00125         0.0122139          0.510301
4.99983         0.0121304          0.510272
4.99547         0.0127387          0.510167
4.99577         0.0125735          0.510221
4.99573         0.0124092          0.510173
4.99635         0.0122645          0.510208
4.99729         0.0121454          0.510215
4.9942         0.0123847          0.510203
4.9961         0.0123774           0.51024
4.99745            0.0123          0.510285
4.99629         0.0122065          0.510177
4.99888         0.0123343          0.510165
4.99892         0.0121884          0.510164
4.9967         0.0122499          0.510087
4.99708         0.0121142          0.510066
4.99723         0.0119768          0.509997
4.99719         0.0118416          0.510031
4.9982         0.0117532          0.510154
4.99848         0.0116267          0.510125
4.99843         0.0114997          0.510253
4.99847         0.0113755          0.510213
4.99783         0.0112723           0.51009
4.99719         0.0111715          0.510074
4.99683         0.0110601          0.510012
4.99616          0.010966          0.509924
4.99681         0.0108729          0.509996
4.99657         0.0107652          0.510041
4.99837         0.0108083          0.510156
