4.89159                 0            0.4872
4.92352         0.0319263           0.49035
5.01685         0.0951325          0.492267
4.99742         0.0700196           0.49185
5.02713         0.0618433           0.49378
5.00238         0.0562365          0.495033
5.00015         0.0475808          0.495271
4.9864         0.0434383           0.49405
4.99474         0.0392064          0.495267
4.98304         0.0369664           0.49461
4.98488         0.0334877          0.494191
4.98425         0.0305764          0.494925
4.98124         0.0282867          0.494654
4.97482         0.0269636          0.495421
4.97694         0.0251911          0.495873
4.97266           0.02395          0.495744
4.97492         0.0226102          0.495635
4.97176         0.0215506          0.495794
4.98431          0.023939            0.4959
4.97996         0.0231235           0.49597
4.98603         0.0228183          0.496133
4.98207         0.0221142          0.496486
4.9808         0.0211689          0.496417
4.99073         0.0225699          0.496588
4.99046           0.02165           0.49658
4.99902         0.0224931          0.496685
4.99883         0.0216447          0.496489
4.99429         0.0213459          0.496693
4.99761         0.0208623          0.496976
4.99433         0.0204205           0.49674
4.99025         0.0201673          0.496506
4.99348         0.0197925            0.4966
4.99265         0.0192017          0.496442
4.98801         0.0191968          0.496303
4.99222         0.0191093          0.496283
4.99191         0.0185734          0.496306
4.99301         0.0180975          0.496546
4.99138         0.0176904          0.496439
4.99297         0.0173047          0.496587
4.99149          0.016932          0.496488
4.99212          0.016526          0.496324
4.99415         0.0162546          0.496524
4.99302         0.0159117          0.496437
4.99008         0.0158212          0.496518
4.99574         0.0164676          0.496798
4.99382         0.0162193          0.496724
4.99049         0.0162174          0.496417
4.98842         0.0160098          0.496265
4.99002         0.0157605          0.496292
4.98954         0.0154495          0.496306
4.98926         0.0151461          0.496269
4.98641         0.0151235          0.496127
4.98826          0.014951          0.496236
4.98567         0.0148978           0.49635
4.98727         0.0147118          0.496495
4.98759         0.0144503          0.496514
4.98786          0.014197          0.496467
4.98849         0.0139644           0.49645
4.98912         0.0137399          0.496527
4.99006         0.0135418          0.496608
4.99287         0.0136108          0.496638
4.99057         0.0135858          0.496597
4.99032         0.0133708          0.496459
4.99314         0.0134577          0.496644
4.99476         0.0133485          0.496792
4.99432          0.013152          0.496729
4.99495         0.0129694           0.49676
4.99368         0.0128401          0.496699
4.99407         0.0126586          0.496684
4.99515          0.012523          0.496734
4.996         0.0123744          0.496806
4.99695         0.0122388          0.496682
4.99621         0.0120927          0.496686
4.996         0.0119301          0.496534
4.99665         0.0117881          0.496503
4.99632         0.0116368          0.496429
4.99624          0.011485          0.496434
4.99711         0.0113703          0.496356
4.99923         0.0114234          0.496447
4.99974         0.0112915          0.496505
5.00083         0.0112044          0.496389
5.00129         0.0110763          0.496332
5.00058         0.0109648          0.496364
5.00021         0.0108399          0.496304
4.9996         0.0107291          0.496313
5.00022         0.0106219          0.496398
5.00043         0.0105011           0.49636
5.00134         0.0104209          0.496305
5.0032         0.0104698          0.496304
5.00294         0.0103561           0.49626
5.00297         0.0102417          0.496278
5.0032         0.0101323          0.496252
5.0035         0.0100273          0.496326
5.00261        0.00996002          0.496366
5.0024        0.00985685          0.496391
5.00182         0.0097708          0.496352
5.00149         0.0096751          0.496355
5.00153        0.00957597          0.496318
5.00143        0.00947926          0.496303
5.00148        0.00938409          0.496287
