1.44051                 0            0.4724
1.46722         0.0267142           0.47605
1.49032         0.0277715            0.4784
1.49802         0.0210936          0.481525
1.51239          0.021762           0.48266
1.4965         0.0238414          0.481817
1.49182         0.0206853          0.481014
1.48899         0.0181356            0.4811
1.49696         0.0178666          0.482611
1.49263         0.0165551           0.48223
1.50013         0.0167468          0.482409
1.50296         0.0155474          0.483692
1.50235         0.0143146          0.482977
1.50022          0.013422          0.483829
1.49957          0.012512          0.483747
1.49831         0.0117724          0.483588
1.49794         0.0110643          0.483441
1.49453         0.0109745          0.483333
1.49629         0.0105289            0.4831
1.49321         0.0104512           0.48316
1.49364        0.00994997          0.482871
1.49047         0.0100013          0.482709
1.49003        0.00956664          0.482378
1.48985        0.00916114          0.482175
1.49198        0.00904248          0.482244
1.49338        0.00879845          0.482458
1.4938        0.00847709          0.482181
1.49354        0.00817305          0.482214
1.49593        0.00824019          0.482445
1.4951        0.00800318           0.48215
1.49367        0.00787144          0.481894
1.49444        0.00765981          0.481825
1.4954        0.00748559          0.481845
1.49329        0.00756266          0.481647
1.49411        0.00738921          0.481614
1.49537        0.00729036          0.481647
1.49476        0.00711625          0.481751
1.49294        0.00716252          0.481382
1.49311        0.00697844          0.481528
1.49293        0.00680401          0.481438
1.4925        0.00665015          0.481295
1.49358        0.00658052          0.481429
1.49352        0.00642596          0.481409
1.49272        0.00632983          0.481545
1.4941        0.00634109          0.481698
1.49577        0.00642318          0.481743
1.49498        0.00633535          0.481602
1.49464        0.00621113           0.48151
1.49511        0.00610145          0.481616
1.49461        0.00599919           0.48165
1.49414        0.00589953          0.481637
1.4936        0.00580951          0.481531
1.49507        0.00588471          0.481666
1.49439        0.00581417          0.481881
1.49501        0.00574058          0.481973
1.49546        0.00565472          0.481986
1.49488         0.0055843          0.481965
1.49416        0.00553489           0.48191
1.49426        0.00544135          0.481907
1.49412        0.00535187          0.481788
1.49516        0.00536638          0.482018
1.49428        0.00535317          0.481897
1.49499        0.00531526          0.481857
1.49491        0.00523214          0.481889
1.49478        0.00515274          0.481965
1.49623        0.00527855          0.482118
1.4966        0.00521215          0.482172
1.49609        0.00515964          0.482019
1.49595        0.00508626          0.481867
1.49593        0.00501313          0.481854
1.49653        0.00497806          0.481979
1.49646        0.00490889          0.481983
1.4967        0.00484709          0.481977
1.49644        0.00478834          0.481892
1.49665        0.00472899          0.481943
1.49559         0.0047854          0.481857
1.49633        0.00478078          0.481882
1.49684        0.00474621          0.481958
1.49634        0.00471239          0.481909
1.49727         0.0047454          0.482027
1.49792         0.0047314          0.482031
1.49788        0.00467349          0.481915
1.49847        0.00465323          0.481949
1.49837        0.00459848          0.481886
1.49843        0.00454447          0.481906
1.49881        0.00450685           0.48195
1.49867        0.00445691          0.481892
1.49899        0.00441785           0.48186
1.49921         0.0043734          0.481847
1.49927        0.00432489          0.481881
1.49922        0.00427733          0.481938
1.4993        0.00423141          0.481972
1.49954        0.00419214          0.482012
1.49923        0.00415882          0.482087
1.49851        0.00417646          0.482055
1.49774        0.00420399          0.481905
1.4984         0.0042128          0.481913
1.49868        0.00417896          0.481993
1.49864        0.00413675          0.482007
1.49885        0.00410057          0.482017
