1	0
1.41057	0.00436255
1.72775	0.00627287
1.99393	0.00639803
2.23605	0.0079745
2.44813	0.00868093
2.64168	0.0101096
2.81899	0.0105796
2.98413	0.0110986
3.15062	0.0123142
3.31091	0.0130508
3.44813	0.0139156
3.5915	0.014403
3.73129	0.0151379
3.86447	0.0157224
3.99712	0.016338
4.12275	0.0163207
4.24108	0.0158972
4.35615	0.0169829
4.47264	0.0182883
4.58588	0.0188375
4.6908	0.0187015
4.80046	0.0192883
4.90229	0.01906
4.99631	0.0194575
5.09946	0.0197734
5.19441	0.0202187
5.27853	0.0213482
5.36535	0.0217115
5.4449	0.0228531
5.54062	0.0241791
5.62591	0.0244471
5.71925	0.024166
5.80066	0.0244875
5.88639	0.0241326
5.98087	0.0244171
6.0685	0.0252838
6.15261	0.0253785
6.22814	0.0252496
6.30122	0.0269002
6.37288	0.0265102
6.44994	0.0270675
6.5336	0.0285454
6.61613	0.0287783
6.69478	0.0291466
6.75883	0.0293774
6.83336	0.0300197
6.90312	0.0298965
6.97563	0.0293251
7.0332	0.0292435
7.10751	0.0298692
7.18107	0.0297224
7.25196	0.0297691
7.31218	0.0303533
7.38537	0.0306362
7.45114	0.0309071
7.51632	0.0312542
7.58043	0.0319291
7.63386	0.0325887
7.70573	0.0325831
7.7763	0.0343641
7.84022	0.034069
7.90209	0.0343831
7.96537	0.035941
8.02134	0.0356612
8.09303	0.0350806
8.1487	0.0356142
8.20968	0.0362565
8.26097	0.0358514
8.31863	0.0360611
8.38731	0.0358429
8.44119	0.0353117
8.49843	0.0355341
8.55637	0.0367816
8.61757	0.0365067
8.67898	0.0370541
8.73097	0.0362295
8.78758	0.0372964
8.83586	0.0376728
8.88819	0.0383354
8.93901	0.0373189
8.99532	0.0372798
9.04694	0.0365013
9.10815	0.0362285
9.16057	0.035946
9.21977	0.0368123
9.2765	0.0375
9.32017	0.0377954
9.37082	0.0385758
9.42547	0.0387064
9.48349	0.0384068
9.53307	0.0394428
9.59376	0.040299
9.6461	0.0404675
9.70007	0.0403123
9.74697	0.0410053
9.79958	0.0424418
9.85807	0.0429679
9.90224	0.0432159
9.94894	0.0429818
10.0017	0.0426463
10.0566	0.0422416
10.1101	0.0430355
10.1693	0.0428334
10.2227	0.0427299
10.2727	0.0444513
10.3141	0.0456368
10.3598	0.0448395
