1	0
1.41795	0.0040062
1.73659	0.00632784
2.00461	0.00743368
2.23922	0.00837584
2.45645	0.00943091
2.65104	0.00999244
2.82779	0.0112801
2.99263	0.0124268
3.15433	0.0128832
3.30807	0.0140551
3.45048	0.0149349
3.59677	0.0154081
3.73181	0.0163058
3.87004	0.0166754
3.98966	0.0173514
4.11623	0.0172768
4.23935	0.0170988
4.35766	0.0175512
4.48246	0.0177154
4.60396	0.0181107
4.70262	0.0180932
4.81494	0.0191983
4.91194	0.0200118
5.01059	0.019951
5.10716	0.0196949
5.2118	0.0201666
5.31265	0.0211813
5.4056	0.0215159
5.49152	0.0229614
5.58281	0.0230433
5.67499	0.0238663
5.76739	0.024219
5.85071	0.0249735
5.93632	0.025691
6.02712	0.0264787
6.10975	0.0276832
6.19915	0.0277387
6.28211	0.0272745
6.35328	0.0267425
6.42825	0.026913
6.50374	0.0273612
6.5875	0.0271252
6.66493	0.0277194
6.74477	0.0278753
6.8149	0.0277045
6.89556	0.0280276
6.97232	0.0284369
7.04281	0.0292223
7.11898	0.0294815
7.18608	0.0298524
7.26255	0.029349
7.33289	0.0299502
7.39713	0.0303901
7.45648	0.0302305
7.52193	0.0316196
7.58282	0.0317458
7.64728	0.0319266
7.70439	0.032159
7.76825	0.0321711
7.83573	0.0338822
7.89392	0.0349569
7.95381	0.0351767
8.02289	0.0355702
8.08789	0.0353896
8.1487	0.0371177
8.20182	0.0363203
8.26536	0.0373958
8.31483	0.0377422
8.36883	0.0375727
8.43318	0.0377898
8.49852	0.0378561
8.55254	0.0377925
8.61387	0.0390943
8.66609	0.0389173
8.73504	0.0403033
8.78905	0.0406569
8.84611	0.0409502
8.90266	0.0417255
8.95876	0.041701
9.00611	0.0418354
9.06585	0.0427427
9.11919	0.0438248
9.17673	0.0438976
9.22291	0.0436298
9.27083	0.0434978
9.32784	0.0430523
9.38232	0.0420767
9.42362	0.0418499
9.46937	0.0427061
9.52549	0.0431986
9.56729	0.0436946
9.61983	0.0436935
9.66618	0.0430421
9.72236	0.0434473
9.78286	0.0439134
9.8315	0.0438432
9.88263	0.0452346
9.94167	0.045477
9.98797	0.0456486
10.0363	0.0466127
10.0929	0.0461131
10.1506	0.0463872
10.2026	0.0456999
10.2497	0.045388
10.2907	0.046154
10.3354	0.0463641
10.3856	0.0459098
10.4328	0.0460803
10.4825	0.0461804
10.5222	0.0456353
10.5567	0.0467715
10.5921	0.0475597
10.6354	0.0468277
10.6881	0.0474194
10.7314	0.0479851
10.7884	0.0486761
10.837	0.0485063
10.8887	0.0479512
10.9347	0.0484673
10.9773	0.0488804
11.0278	0.0491224
11.0584	0.0490294
11.1091	0.049347
11.1509	0.0498451
11.1936	0.04893
11.2374	0.0491534
11.2804	0.0492894
11.3183	0.0497904
11.3552	0.0489171
11.4039	0.0494068
11.4481	0.0495205
11.4898	0.0500658
11.5308	0.0502158
11.5741	0.0511236
11.6242	0.0523731
11.6756	0.0526788
11.7092	0.0520696
11.7524	0.0514513
11.7935	0.051577
11.8355	0.0517217
11.892	0.051903
11.9255	0.0516815
11.9733	0.0524232
12.0101	0.0533512
12.0518	0.0546526
12.0903	0.0546453
12.1259	0.0542432
12.164	0.0542897
12.2073	0.0552983
12.2522	0.0547883
12.291	0.0554638
12.3314	0.0559786
12.3801	0.0553563
12.4201	0.0552654
12.4648	0.0545633
12.5014	0.0537954
12.5342	0.0536845
12.5702	0.0541688
12.6148	0.054638
12.6582	0.0536743
12.6884	0.0532841
12.7304	0.0522442
12.7683	0.0528428
12.7989	0.0534077
12.8336	0.0542915
12.8787	0.0543846
12.909	0.0536439
12.9586	0.053814
13.0002	0.0546725
13.0377	0.0554545
13.0773	0.0559681
13.1147	0.0553031
13.1603	0.055464
13.1951	0.0550514
13.2298	0.0558324
13.2755	0.0560969
13.3136	0.0570198
13.3503	0.0577903
13.3871	0.0576631
13.4234	0.0578902
13.4597	0.0574295
13.4991	0.056935
13.5382	0.0580176
13.565	0.057006
13.6034	0.0565776
13.6526	0.0561004
13.6849	0.0557757
13.7231	0.0561012
13.756	0.0570398
13.7998	0.0573922
13.8349	0.0574318
13.8725	0.058201
13.9126	0.0587924
13.9468	0.0594444
13.9883	0.0595324
14.0208	0.0584968
14.0527	0.0596379
14.0908	0.0603537
14.1269	0.0609145
14.1691	0.0613396
14.201	0.0614306
14.2312	0.0611103
14.2628	0.061407
14.2955	0.0617439
14.3249	0.0620613
14.366	0.0625824
14.4024	0.0622854
14.4341	0.0630846
14.4696	0.0623313
14.501	0.0619331
14.5399	0.0617825
14.5829	0.0624396
14.6175	0.0624455
14.6543	0.0630417
14.6897	0.0626891
14.7221	0.0623087
14.759	0.0625861
14.8006	0.0625615
14.833	0.0624156
14.8617	0.0632487
14.8936	0.0640815
14.9266	0.0639148
14.9593	0.0648602
14.9837	0.0662973
15.0128	0.0657456
15.0454	0.0653626
15.0737	0.0654292
15.1111	0.064888
15.15	0.0661858
15.18	0.0655837
15.2108	0.064954
15.2417	0.0648648
15.2793	0.0650225
15.314	0.0658069
15.3517	0.0660615
15.3931	0.0663177
15.4263	0.0659335
15.4553	0.0652392
15.489	0.0653843
15.5204	0.0654304
15.5475	0.0649596
15.5867	0.0654763
15.6237	0.0651708
15.6619	0.0647345
15.6916	0.0641861
15.7288	0.0640573
15.7523	0.063749
15.7904	0.064292
15.8252	0.0648386
15.8579	0.0646387
15.8849	0.0652266
15.9155	0.0647785
15.9454	0.0639364
15.9703	0.0642678
15.999	0.0636676
16.0179	0.0627293
16.0477	0.0637369
16.0817	0.0634143
16.1149	0.0616767
16.1462	0.0622622
16.178	0.0628448
16.2214	0.0634645
16.2542	0.0638047
16.2894	0.0634511
16.327	0.0647292
16.3577	0.0646504
16.3948	0.0647242
16.4316	0.0643676
16.4569	0.0643124
16.4845	0.0647167
16.5162	0.063801
16.548	0.0632265
16.5757	0.0638176
16.6071	0.0645308
16.6408	0.0645074
16.6648	0.0650238
16.6975	0.0644644
16.7319	0.0648005
16.7618	0.0659505
16.7951	0.0669329
16.8202	0.0673305
16.8469	0.0675203
16.8791	0.0671738
16.9077	0.0682215
16.9385	0.0679623
16.9665	0.0686602
16.9973	0.0684007
17.0328	0.068171
17.0665	0.0679636
17.0903	0.0687182
17.1228	0.0685051
17.156	0.0690361
17.1938	0.0692194
17.2242	0.0687875
17.2498	0.0694433
17.2756	0.0696216
17.3087	0.0702222
17.35	0.0702768
17.3727	0.0709551
17.4155	0.0700973
17.4402	0.0707485
17.4676	0.0711221
17.4959	0.0701055
17.5289	0.0701261
17.5578	0.070665
17.5868	0.0707683
17.6139	0.0708004
17.6467	0.0714819
17.6732	0.0715022
17.7019	0.0719409
17.7294	0.0726789
17.7696	0.0723078
17.7978	0.0728831
17.827	0.0731425
17.8608	0.0727725
17.8725	0.0729373
17.9028	0.0736615
17.9325	0.0740548
17.9629	0.0735604
18.0044	0.0732599
18.0218	0.0734507
18.0536	0.0735049
18.0742	0.0741775
18.0992	0.0742576
18.1219	0.0753132
18.1576	0.075172
18.1878	0.0761185
18.2138	0.0763732
18.2482	0.076645
18.2758	0.0765176
18.3074	0.0773059
18.3298	0.0776166
18.364	0.077502
18.3917	0.0775402
18.4222	0.0778282
18.4531	0.0776455
18.4845	0.078186
18.5253	0.0776154
18.5566	0.0782722
18.5878	0.0782012
18.6142	0.0776821
18.6402	0.0783593
18.6634	0.0786137
18.6772	0.0786171
18.7141	0.0786682
18.7358	0.0785506
18.7605	0.0780215
18.7813	0.0784882
18.8066	0.0789556
18.8358	0.0790473
18.86	0.079562
18.8844	0.0799176
18.9076	0.0801291
18.9354	0.0805091
18.9591	0.0810564
18.9845	0.0810739
19.0082	0.0809427
19.0421	0.0818256
19.0726	0.0818862
19.0986	0.082321
19.1234	0.0824557
19.1543	0.082498
19.1812	0.081644
19.2054	0.0812393
19.2202	0.0821644
19.2477	0.0817361
19.2683	0.0821838
19.2946	0.0832259
19.3098	0.0833653
19.3353	0.0835639
