5.62072	0
5.62386	0.00313709
5.58828	0.0356297
5.38008	0.209712
5.42962	0.169829
5.49327	0.152573
5.47399	0.130381
5.40305	0.133348
5.39108	0.118209
5.36627	0.108603
5.36716	0.098239
5.43046	0.109769
5.46898	0.108068
5.47051	0.100064
5.45463	0.0944976
5.45416	0.0883956
5.46252	0.0834524
5.45741	0.078845
5.42796	0.0801846
5.40866	0.0784806
5.43248	0.0783587
5.4273	0.0748916
5.41552	0.0725243
5.41764	0.0694691
5.43714	0.0694289
5.434	0.0667791
5.43647	0.0643056
5.42382	0.0632456
5.41486	0.0616786
5.42292	0.0601294
5.41325	0.0589564
5.40039	0.0585155
5.40101	0.056718
5.40744	0.0553988
5.41894	0.0550073
5.41012	0.0541796
5.40069	0.0535312
5.40544	0.0523195
5.40715	0.0509888
5.41533	0.0503671
5.41951	0.0493008
5.41809	0.0481336
5.40733	0.0482169
5.40197	0.0474127
5.4038	0.046383
5.40563	0.0454006
5.41095	0.044742
5.41679	0.0441875
5.42686	0.0444313
5.42702	0.0435339
5.42048	0.0431706
5.42116	0.0423377
5.41911	0.0415818
5.422	0.0409066
5.41592	0.0406131
5.41925	0.0400198
5.42216	0.0394192
5.43218	0.0400081
5.43256	0.0393261
5.43094	0.0386991
5.43166	0.0380663
5.4297	0.037499
5.43131	0.0369342
5.43467	0.0365073
5.42688	0.036775
5.4297	0.0363235
5.42744	0.0358487
5.43347	0.0358278
5.43077	0.0354078
5.43492	0.0351448
5.4328	0.0347112
5.43401	0.0342473
5.43406	0.0337749
5.43143	0.0334187
5.43259	0.0329903
5.42857	0.0328001
5.42729	0.0323968
5.42021	0.0327533
5.42674	0.032989
5.42692	0.0325745
5.42901	0.0322381
5.4265	0.0319412
5.42991	0.0317372
5.43131	0.0313886
5.43697	0.0315284
5.44122	0.0314486
5.44107	0.0310854
5.43446	0.0314326
5.43632	0.0311332
5.43653	0.030786
5.43903	0.0305484
5.43952	0.0302185
5.44478	0.0303522
5.44314	0.0300724
5.44001	0.0299187
5.44378	0.0298447
5.4454	0.0295796
5.45112	0.0298293
5.44989	0.0295518
5.45673	0.0300435
