5.4786	0
5.40237	0.076231
5.39445	0.0447199
5.42335	0.0428387
5.42654	0.0333357
5.42453	0.0272924
5.43103	0.0239651
5.45315	0.0303345
5.45623	0.0269281
5.45491	0.0241209
5.44375	0.0245077
5.44598	0.0224831
5.44016	0.021484
5.45431	0.0244066
5.45879	0.0231592
5.45749	0.0217022
5.45567	0.0204671
5.45743	0.0193765
5.45597	0.0183866
5.45758	0.0175174
5.46665	0.0189736
5.466	0.0181024
5.46848	0.017474
5.4695	0.0167614
5.46954	0.016077
5.46606	0.0158331
5.46799	0.0153573
5.47085	0.015073
5.46826	0.0147737
5.46949	0.0143261
5.47025	0.0138772
5.47179	0.0135244
5.47127	0.0131186
5.46578	0.0138598
5.46762	0.0135832
5.46876	0.0132491
5.46747	0.0129501
5.46484	0.0128762
5.46722	0.0127655
5.46336	0.0130274
5.46107	0.0129099
5.46074	0.0126031
5.46006	0.0123258
5.46083	0.0120673
5.45754	0.0122479
5.45961	0.0121568
5.4604	0.0119214
5.45831	0.0118555
5.45672	0.0117192
5.45704	0.0114869
5.45829	0.0113281
5.45558	0.0114334
5.45375	0.0113631
5.45291	0.0111823
5.45194	0.0110201
5.45201	0.0108217
5.45204	0.0106302
5.45195	0.0104458
5.45103	0.0103082
5.44901	0.0103345
5.44908	0.0101639
5.44936	0.0100026
5.4487	0.00986478
5.44492	0.0104198
5.44271	0.0104924
5.44219	0.0103454
5.44129	0.0102294
5.43934	0.0102639
5.4401	0.0101421
5.44067	0.0100126
5.44068	0.00987057
5.44021	0.0097442
5.43867	0.00973187
5.43737	0.00968711
5.43735	0.0095571
5.43934	0.00963845
5.44089	0.0096385
5.44107	0.00951586
5.4412	0.00939545
5.44167	0.00928949
5.44189	0.00917664
5.44242	0.00907969
5.4438	0.00907429
5.44428	0.00897872
5.4451	0.00890961
5.4437	0.00891613
5.4445	0.00884961
5.44541	0.00879575
5.44605	0.00872
5.4471	0.00868568
5.44634	0.00862264
5.44683	0.00854207
5.44604	0.00848645
5.44746	0.0085155
5.44604	0.00854501
5.4451	0.00850703
5.44652	0.00853692
5.44701	0.00846392
5.44814	0.00845393
5.44897	0.00840974
