28.4167				35.0571
23.6579				29.8414
21.5555				26.4441
20.0381				23.8596
19.1489				21.6542
17.0191				20.1769
15.6356				18.364
14.9549				16.7161
14.0466				15.6498
13.3179				14.6651
12.5923				13.8774
12.2295				13.1615
11.8973				12.6031
11.8942				12.2077
11.8942				11.9747
11.5925				11.92
11.5707				11.9884
11.1139				12.0392
10.9748				11.8345
8.7858				11.2961
8.08353				10.2677
7.35795				8.5893
7.00296				7.77116
6.99983				7.32795
6.64017				7.0965
6.27425				6.89091
6.27425				6.58749
6.27425				6.35963
6.27425				6.30133
6.27425				6.29303
6.27425				6.28864
6.27425				6.27718
6.27425				6.27693
6.27425				6.2884
6.27425				6.28645
6.27425				6.29425
6.27425				6.27986
6.27425				6.27425
6.27425				6.28815
6.27425				6.28742
6.27425				6.29181
6.27425				6.28181
6.27425				6.28084
6.27425				6.2762
6.27425				6.28108
6.27425				6.29254
6.27425				6.27425
6.27425				6.28449
6.27425				6.27425
6.27425				6.27547
6.27425				6.27425
6.27425				6.28352
6.27425				6.27425
6.27425				6.27986
6.27425				6.28571
6.27425				6.28352
6.27425				6.27888
6.27425				6.28401
6.27425				6.28815
6.27425				6.29084
6.27425				6.28425
6.27425				6.27522
6.27425				6.28157
6.27425				6.28596
6.27425				6.28035
6.27425				6.28718
6.27425				6.27815
6.27425				6.27425
6.27425				6.27425
6.27425				6.27425
6.27425				6.28767
6.27425				6.28425
6.27425				6.27742
6.27425				6.27864
6.27425				6.28693
6.27425				6.28279
6.27425				6.27742
6.27425				6.28498
6.27425				6.2801
6.27425				6.28254
6.27425				6.27913
6.27425				6.29011
6.27425				6.28791
6.27425				6.29132
6.27425				6.29157
6.27425				6.28254
6.27425				6.28669
6.27425				6.28523
6.27425				6.2962
6.27425				6.28718
6.27425				6.28571
6.27425				6.28181
6.27425				6.28425
6.27425				6.28084
6.27425				6.28205
6.27425				6.28425
6.27425				6.28767
6.27425				6.28791
6.27425				6.29206
6.27425				6.28303
6.27425				6.28132
6.27425				6.28303
6.27425				6.2762
6.27425				6.28864
6.27425				6.28718
6.27425				6.29011
6.27425				6.28205
6.27425				6.29425
6.27425				6.27937
6.27425				6.2823
6.27425				6.28181
6.27425				6.28132
6.27425				6.27888
6.27425				6.2762
6.27425				6.28327
6.27425				6.2801
6.27425				6.27962
6.27425				6.29694
6.27425				6.28449
6.27425				6.29157
6.27425				6.28571
6.27425				6.27815
6.27425				6.28669
6.27425				6.2801
6.27425				6.27425
6.27425				6.27644
6.27425				6.27547
6.27425				6.28864
6.27425				6.27986
6.27425				6.28767
6.27425				6.27425
6.27425				6.27425
6.27425				6.29206
6.27425				6.27693
6.27425				6.2784
6.27425				6.28669
6.27425				6.28693
6.27425				6.28449
6.27425				6.27425
6.27425				6.27425
6.27425				6.28327
6.27425				6.27815
6.27425				6.28791
6.27425				6.27693
6.27425				6.28791
6.27425				6.28303
6.27425				6.28254
6.27425				6.28425
6.27425				6.28645
6.27425				6.28767
6.27425				6.28425
6.27425				6.29132
6.27425				6.27864
6.27425				6.27425
6.27425				6.28084
6.27425				6.28571
6.27425				6.2945
6.27425				6.28864
6.27425				6.28571
6.27425				6.29669
6.27425				6.29206
6.27425				6.2801
6.27425				6.27937
6.27425				6.27425
6.27425				6.27425
6.27425				6.29084
6.27425				6.2923
6.27425				6.29059
6.27425				6.28084
6.27425				6.28962
6.27425				6.2923
6.27425				6.27718
6.27425				6.28645
6.27425				6.28571
6.27425				6.27571
6.27425				6.29132
6.27425				6.28084
6.27425				6.27815
6.27425				6.28547
6.27425				6.28693
6.27425				6.27986
6.27425				6.2823
6.27425				6.29084
6.27425				6.28645
6.27425				6.2823
6.27425				6.28693
6.27425				6.2884
6.27425				6.2762
6.27425				6.28425
6.27425				6.2784
6.27425				6.27791
6.27425				6.28084
6.27425				6.27449
6.27425				6.27425
6.27425				6.27913
6.27425				6.27571
6.27425				6.27766
6.27425				6.27888
6.27425				6.27425
6.27425				6.28327
