442.235				474.264
433.367				459.625
429.725				450.167
424.835				444.056
408.106				437.436
397.741				428.657
378.025				417.087
378.025				404.66
372.896				393.037
367.621				385.151
365.48				379.575
361.639				375.686
356.88				370.274
351.993				366.278
348.601				361.427
344.172				358.439
341.112				354.835
334.958				350.296
331.349				346.766
329.483				343.043
326.582				339.348
320.367				335.256
320.367				331.539
316.445				327.579
309.726				325.068
305.184				322.507
304.539				317.935
302.974				314.272
300.562				311.122
300.003				309.327
298.135				307.094
295.704				304.862
293.836				302.022
293.836				300.483
286.939				298.431
286.939				296.364
286.517				296.084
284.203				294.046
283.938				293.846
282.067				291.136
279.378				289.158
272.834				289.27
272.701				285.913
269.45				282.555
268.535				280.019
268.535				277.252
266.848				275.543
263.692				274.795
263.573				273.276
260.689				271.542
260.095				269.202
259.948				267.474
259.948				267.191
259.254				266.952
259.254				265.272
247.588				265.009
247.588				262.462
246.238				259.239
245.872				256.016
245.872				253.627
239.495				250.715
237.631				250.794
237.041				249.151
233.063				248.231
231.142				243.652
231.142				241.336
229.785				239.261
229.507				237.011
228.846				235.887
224.359				234.541
222.95				233.292
222.203				230.47
222.203				228.038
222.203				228.387
218.31				228.2
218.31				227.589
218.04				226.803
218.04				224.642
216.744				224.477
216.744				223.037
212.934				222.825
212.094				221.133
211.678				218.358
204.905				217.265
204.449				217.444
201.929				215.839
201.473				213.11
201.473				211.205
200.767				209.342
198.671				206.654
197.965				205.148
197.729				203.504
196.512				202.511
195.173				202.125
193.955				201.304
193.955				200.225
193.287				198.606
192.722				197.486
191.156				196.314
190.002				195.556
190.002				195.344
188.883				196.005
188.76				194.298
186.992				193.533
186.752				191.651
186.087				190.634
185.249				190.21
184.03				189.181
184.03				187.728
183.423				188.958
183.409				190.067
183.248				187.223
182.708				186.911
182.241				185.948
181.778				185.913
181.326				184.92
180.978				185.182
180.438				183.187
180.438				183.106
180.237				183.662
180.237				182.684
177.953				182.786
177.953				183.706
177.914				183.978
177.417				182.266
177.417				182.433
177.413				183.151
176.131				181.869
176.131				181.513
176.131				181.736
176.131				181.688
176.131				181.528
176.131				180.396
175.329				178.82
174.364				178.521
174.304				177.346
173.853				177.742
173.782				177.591
173.331				177.99
173.331				177.577
173.331				177.286
173.272				177.814
173.116				177.501
172.523				177.382
172.149				177.781
172.149				177.611
171.987				177.86
170.581				177.986
170.581				178.997
170.581				178.628
170.581				177.128
169.29				176.901
169.29				177.194
168.607				175.533
167.056				175.512
167.056				174.882
166.947				173.206
166.811				171.795
161.919				171.657
161.65				170.255
161.635				168.917
160.212				167.752
160.212				165.994
160.212				165.184
160.212				164.093
159.724				163.811
159.724				163.461
159.44				162.975
158.837				163.768
158.837				163.48
158.837				163.194
158.553				163.171
157.042				163.224
157.042				162.693
155.113				162.193
154.828				161.678
154.47				160.803
154.5				161.776
154.234				160.835
154.234				160.574
154.234				158.422
154.022				158.728
154.022				158.206
154.022				157.273
154.02				156.557
154.02				156.486
153.909				156.637
153.033				156.303
152.921				155.548
152.685				155.491
152.683				155.125
152.597				154.996
152.595				154.372
151.833				154.597
151.595				153.881
151.483				153.838
151.268				153.641
151.186				153.578
150.95				153.391
150.948				153.923
150.651				153.371
150.651				153.183
149.744				152.853
149.189				152.599
149.183				152.239
149.183				152.582
149.183				152.201
149.183				152.527
149.183				152.39
149.168				151.402
148.369				152.201
148.369				151.665
148.183				152.294
147.911				151.692
147.911				151.233
147.229				150.598
146.759				151.672
146.729				151.598
141.019				150.938
141.019				149.945
140.188				150.317
140.188				148.159
138.858				147.198
138.858				145.504
138.858				143.067
138.858				142.302
138.629				142.362
138.629				141.245
138.311				141.423
137.917				141.089
137.917				140.456
137.493				140.491
136.724				141.024
136.724				140.248
136.724				138.682
136.577				138.285
136.14				139.263
135.819				138.813
135.587				139.709
135.587				138.588
135.587				138.393
134.596				138.322
134.596				138.497
134.403				137.952
134.044				138.672
134.044				138.2
134.044				137.788
133.761				137.674
133.761				137.224
133.761				137.154
133.692				138.077
131.911				137.977
131.911				136.591
131.911				136.599
131.658				136.154
130.934				136.047
130.934				135.68
130.821				135.95
130.637				136.254
130.346				135.047
130.09				133.715
129.873				133.236
129.873				132.31
129.873				132.263
129.632				134.241
129.421				133.576
128.994				133.825
128.994				133.713
128.994				132.848
128.945				133.15
128.543				132.234
127.018				132.985
127.018				132.974
127.018				131.719
126.698				131.822
126.698				131.687
126.698				131.501
126.698				130.334
126.698				129.575
126.698				128.631
126.698				130.542
126.698				129.912
126.698				130.716
125.999				129.212
125.999				128.367
125.999				127.782
125.999				127.541
125.821				127.655
125.821				127.702
