427.793				474.199
410.68				454.659
410.68				440.734
405.363				428.028
394.394				417.814
386.481				407.238
382.687				401.22
373.24				393.115
369.357				386.283
367.055				381.178
361.282				377
352.395				372.599
349.212				369.409
345.502				363.616
344.503				357.867
340.595				353.38
337.728				349.187
332.05				346.04
326.562				342.39
324.122				338.894
324.122				334.115
323.858				330.399
318.75				326.986
316.481				324.93
316.476				324.195
299.177				322.963
299.177				321.487
287.928				319.919
287.928				312.525
285.623				308.361
280.79				298.813
280.154				293.95
279.165				289.858
276.039				288.226
276.039				286.375
274.08				284.05
274.08				282.622
270.937				280.113
267.93				277
265.032				276.035
256.902				272.771
256.902				269.619
250.785				264.923
250.785				261.599
242.951				259.592
242.951				256.16
240.262				252.249
238.725				247.524
232.159				246.16
230.073				243.172
226.184				240.304
226.184				237.389
224.313				233.413
220.941				233.135
219.426				232.287
218.224				229.691
216.14				227.408
216.14				224.348
214.338				223.319
214.338				220.714
208.731				219.929
207.159				218.035
206.027				214.809
205.626				214.03
203.821				212.796
202.16				211.189
201.438				210.029
199.375				209.284
198.919				207.902
198.919				205.783
194.512				204.853
194.512				203.087
192.039				202.463
192.039				201.116
191.464				198.842
188.246				198.965
187.553				197.644
187.553				195.819
186.249				192.769
183.291				190.798
183.291				190.879
183.291				190.243
182.455				188.507
182.294				188.749
182.294				188.163
181.414				186.211
181.361				185.556
180.966				185.38
178.824				184.255
178.824				182.879
177.615				181.905
176.854				182.09
175.646				181.081
175.646				180.98
175.646				180.266
173.822				179.186
172.613				177.842
172.613				176.622
172.172				177.24
170.903				176.632
170.13				177.321
169.85				176.945
169.733				175.115
169.733				173.765
169.733				173.311
169.582				173.763
169.017				172.043
169.017				170.801
168.409				172.046
168.409				172.737
168.409				171.766
168.248				171.474
167.581				171.649
167.581				171.09
165.713				171.218
165.713				169.561
165.659				170.15
165.659				169.121
165.659				169.209
164.862				168.648
164.862				167.902
164.862				169.054
164.34				168.427
164.286				167.935
163.596				166.945
162.127				166.593
162.127				166.901
161.67				165.984
161.391				166.292
161.391				166.304
161.391				166.116
161.391				165.643
161.009				165.057
161.009				164.909
161.009				164.034
160.933				162.825
160.933				162.821
160.343				162.79
159.719				163.191
158.646				163.584
158.006				162.988
158.006				162.189
156.966				161.834
156.966				161.415
156.966				160.445
156.966				160.169
156.6				159.733
156.451				160.519
156.451				159.874
155.335				158.84
153.461				158.561
153.461				158.469
153.461				159.738
153.461				160.17
152.717				160.965
152.717				161
152.652				158.98
151.121				157.836
151.121				156.79
151.087				157.255
151.087				157.301
151.087				156.856
151.087				156.847
150.064				157.527
149.513				155.378
148.522				154.981
148.522				153.54
148.169				153.347
148.169				152.627
146.932				150.94
146.781				150.114
146.579				148.94
146.579				149.335
146.493				150.105
145.468				149.706
141.771				148.781
141.771				149.542
141.771				149.528
141.771				150.326
141.339				150.698
140.816				148.247
140.816				147.499
140.816				144.462
140.738				144.491
140.738				145.619
140.738				147.592
140.511				146.844
140.327				146.03
140.206				144.866
139.97				144.551
139.726				143.283
139.726				142.92
139.559				142.063
139.402				141.846
138.743				142.22
138.743				142.345
138.333				142.564
138.333				142.523
137.751				141.522
137.751				141.012
134.96				140.231
134.96				140.429
133.495				139.772
133.495				140.647
133.495				140.148
133.495				139.14
132.995				139.406
132.995				138.415
132.198				138.404
131.628				136.919
130.831				135.776
130.831				135.898
130.721				135.414
130.721				135.001
130.721				133.823
130.57				134.186
130.57				134.081
130.57				133.935
130.389				132.95
130.389				132.389
130.389				132.453
129.95				132.178
129.95				132.679
129.95				132.563
129.95				132.66
125.422				132.511
125.422				132.034
125.422				132.449
125.422				132.444
125.422				131.974
125.289				130.913
122.491				130.388
122.491				129.073
122.491				128.861
122.359				127.672
122.359				126.19
122.326				126.073
122.326				126.381
122.326				125.656
122.326				124.952
122.326				125.441
122.326				124.775
122.313				124.35
122.206				124.763
121.901				124.728
121.901				124.52
121.888				124.913
121.497				126.57
121.484				125.642
121.484				124.057
120.394				124.107
120.394				124.223
119.531				124.761
119.531				124.585
119.531				124.091
119.427				124.471
118.342				123.999
118.198				123.25
117.879				123.309
116.347				122.444
116.347				121.924
116.332				121.563
116.332				121.183
116.287				120.212
115.105				119.27
114.753				118.709
114.753				118.772
114.545				119.684
114.545				119.042
114.545				118.729
114.545				118.09
114.511				117.601
114.066				116.299
114.066				116.843
112.503				117.09
111.251				115.216
110.806				116.053
110.806				115.23
110.684				113.929
109.386				114.045
109.386				114.433
109.386				114.024
109.386				113.11
109.386				113.335
109.37				112.749
109.227				112.015
109.227				112.433
109.227				112.635
108.792				113.076
108.465				113.058
107.706				111.784
107.706				111.019
107.706				110.14
107.675				110.57
107.675				110.845
107.319				110.17
107.113				112.19
107.113				112.146
107.082				111.163
107.082				110.219
101.393				110.945
101.393				110.293
101.393				110.174
100.998				108.372
100.988				107.375
100.667				105.865
100.667				104.996
100.214				104.053
100.214				103.739
99.8677				103.383
99.6338				102.094
99.6338				102.592
99.5074				101.26
99.2675				101.278
99.2675				101.667
99.1412				101.815
98.7272				102.669
98.7272				102.923
98.7272				102.523
98.7272				101.969
98.7272				100.725
98.7272				101.614
98.7272				101.247
98.7099				100.738
98.7099				100.819
98.7099				102.035
98.5287				101.457
98.5287				102.34
98.5287				101.578
98.5013				101.503
98.5013				101.383
98.5013				100.175
98.5013				99.9634
98.484				100.502
98.484				101.953
98.484				101.184
98.484				100.601
98.484				100.949
