-0.0776344                     0.0078094                             1
-0.113914                    0.00785172                             1
-0.113914                    0.00785172                             1
-0.113914                    0.00785172                             1
1.17966                     0.0265736                             1
1.17966                     0.0265736                             1
0.104389                     0.0086319                             1
1.36243                     0.0293139                             1
0.550929                     0.0133649                             1
1.26419                     0.0186147                             1
0.863381                     0.0174368                           2.5
0.863381                     0.0174368                           2.5
0.569682                     0.0159048                           2.5
-0.00559834                     0.0081953                           2.5
-0.00559834                     0.0081953                           2.5
-0.00559834                     0.0081953                           2.5
-0.237649                    0.00805164                           2.5
-0.237649                    0.00805164                           2.5
-0.237649                    0.00805164                           2.5
-0.193706                     0.0217805                           2.5
-0.15063                    0.00771766                             4
0.0174452                     0.0347552                             4
-0.189851                      0.017938                             4
-0.0423235                     0.0298748                             4
-0.305123                    0.00868829                             4
-0.0346768                     0.0135501                             4
-0.0346768                     0.0135501                             4
-0.421842                    0.00319734                             4
-0.421842                    0.00319734                             4
-0.227656                    0.00574871                             4
-0.103256                     0.0137298                           5.5
-0.192599                      0.014538                           5.5
-0.192599                      0.014538                           5.5
-0.388347                    0.00714279                           5.5
-0.388347                    0.00714279                           5.5
-0.26274                      0.018295                           5.5
-0.26274                      0.018295                           5.5
-0.26274                      0.018295                           5.5
-0.26274                      0.018295                           5.5
-0.26274                      0.018295                           5.5
-0.26274                      0.018295                             7
-0.370463                    0.00646116                             7
-0.286356                     0.0169085                             7
-0.406148                    0.00409789                             7
-0.406148                    0.00409789                             7
-0.406148                    0.00409789                             7
-0.406148                    0.00409789                             7
-0.406148                    0.00409789                             7
-0.379588                    0.00624397                             7
-0.379588                    0.00624397                             7
-0.26846                    0.00664478                           8.5
-0.300518                     0.0176638                           8.5
-0.300518                     0.0176638                           8.5
-0.255731                     0.0100399                           8.5
-0.234766                    0.00643451                           8.5
-0.0617074                    0.00567179                           8.5
-0.0617074                    0.00567179                           8.5
-0.222299                    0.00722877                           8.5
-0.252326                     0.0085745                           8.5
-0.225315                    0.00754166                           8.5
-0.258966                     0.0072016                            10
-0.273434                     0.0117933                            10
-0.273434                     0.0117933                            10
-0.273434                     0.0117933                            10
-0.273434                     0.0117933                            10
-0.273434                     0.0117933                            10
-0.319647                    0.00511145                            10
-0.275232                    0.00728093                            10
-0.275232                    0.00728093                            10
-0.275232                    0.00728093                            10
-0.275232                    0.00728093                          11.5
-0.271924                     0.0077904                          11.5
-0.271924                     0.0077904                          11.5
-0.271924                     0.0077904                          11.5
-0.271924                     0.0077904                          11.5
-0.271924                     0.0077904                          11.5
-0.252976                    0.00797173                          11.5
-0.252976                    0.00797173                          11.5
-0.254135                    0.00462629                          11.5
-0.254135                    0.00462629                          11.5
-0.254135                    0.00462629                            13
-0.254135                    0.00462629                            13
-0.254135                    0.00462629                            13
-0.266448                    0.00581034                            13
-0.266448                    0.00581034                            13
-0.266448                    0.00581034                            13
-0.294919                     0.0164296                            13
-0.244099                     0.0135146                            13
-0.207969                      0.019719                            13
-0.230885                     0.0130398                            13
-0.230885                     0.0130398                          14.5
-0.230885                     0.0130398                          14.5
-0.249118                    0.00627904                          14.5
-0.24324                    0.00597269                          14.5
-0.24324                    0.00597269                          14.5
-0.24324                    0.00597269                          14.5
-0.24324                    0.00597269                          14.5
-0.24324                    0.00597269                          14.5
-0.242394                    0.00761912                          14.5
-0.250808                    0.00798236                          14.5
-0.250808                    0.00798236                            16
-0.250808                    0.00798236                            16
-0.227059                     0.0147539                            16
-0.136008                     0.0100215                            16
-0.114911                    0.00749459                            16
-0.241408                     0.0180288                            16
-0.241408                     0.0180288                            16
-0.241408                     0.0180288                            16
-0.241408                     0.0180288                            16
-0.357956                    0.00428014                            16
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                          17.5
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.357956                    0.00428014                            19
-0.374666                    0.00354956                          20.5
-0.374666                    0.00354956                          20.5
-0.374666                    0.00354956                          20.5
-0.374666                    0.00354956                          20.5
-0.374666                    0.00354956                          20.5
-0.374666                    0.00354956                          20.5
-0.379916                    0.00812506                          20.5
-0.379916                    0.00812506                          20.5
-0.379916                    0.00812506                          20.5
-0.379916                    0.00812506                          20.5
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                            22
-0.379916                    0.00812506                          23.5
-0.379916                    0.00812506                          23.5
-0.379916                    0.00812506                          23.5
-0.379916                    0.00812506                          23.5
-0.379916                    0.00812506                          23.5
-0.379916                    0.00812506                          23.5
-0.379916                    0.00812506                          23.5
-0.379916                    0.00812506                          23.5
-0.379916                    0.00812506                          23.5
-0.371645                    0.00842036                          23.5
-0.310462                      0.017989                            25
-0.310462                      0.017989                            25
-0.310462                      0.017989                            25
-0.310462                      0.017989                            25
-0.294621                     0.0088717                            25
-0.294621                     0.0088717                            25
-0.294621                     0.0088717                            25
-0.294621                     0.0088717                            25
-0.294621                     0.0088717                            25
-0.328274                    0.00888472                            25
-0.328274                    0.00888472                          26.5
-0.328274                    0.00888472                          26.5
-0.413802                    0.00699686                          26.5
-0.413802                    0.00699686                          26.5
-0.413802                    0.00699686                          26.5
-0.413802                    0.00699686                          26.5
-0.413802                    0.00699686                          26.5
-0.413802                    0.00699686                          26.5
-0.413802                    0.00699686                          26.5
-0.413802                    0.00699686                          26.5
-0.413802                    0.00699686                            28
-0.413802                    0.00699686                            28
-0.413802                    0.00699686                            28
-0.413802                    0.00699686                            28
-0.413802                    0.00699686                            28
-0.413802                    0.00699686                            28
-0.413802                    0.00699686                            28
-0.420606                    0.00478533                            28
-0.420606                    0.00478533                            28
-0.443912                    0.00304823                            28
-0.443912                    0.00304823                          29.5
-0.443912                    0.00304823                          29.5
-0.443912                    0.00304823                          29.5
-0.443912                    0.00304823                          29.5
-0.443912                    0.00304823                          29.5
-0.443912                    0.00304823                          29.5
-0.431694                     0.0036637                          29.5
-0.431694                     0.0036637                          29.5
-0.431694                     0.0036637                          29.5
-0.431694                     0.0036637                          29.5
-0.431694                     0.0036637                            31
-0.431694                     0.0036637                            31
-0.431694                     0.0036637                            31
-0.416413                    0.00417028                            31
-0.416413                    0.00417028                            31
-0.416413                    0.00417028                            31
-0.373228                    0.00550569                            31
-0.373228                    0.00550569                            31
-0.373228                    0.00550569                            31
-0.373228                    0.00550569                            31
-0.373228                    0.00550569                          32.5
-0.373228                    0.00550569                          32.5
-0.373228                    0.00550569                          32.5
-0.373228                    0.00550569                          32.5
-0.373228                    0.00550569                          32.5
-0.423469                     0.0057665                          32.5
-0.423469                     0.0057665                          32.5
-0.423469                     0.0057665                          32.5
