-0.164145          0.768943
-0.282329          0.752923
-0.282329          0.752923
-0.282329          0.752923
-0.0890959          0.417719
-0.0890959          0.417719
-0.426985          0.475944
-0.248727          0.289154
-0.253469          0.468387
-0.257487          0.298913
-0.277229          0.358355
-0.277229          0.358355
0.0250765          0.536191
-0.307925          0.666395
-0.307925          0.666395
-0.307925          0.666395
-0.253836          0.904398
-0.253836          0.904398
-0.253836          0.904398
0.0540765            1.1237
-0.202261          0.811134
-0.474017           1.15097
-0.633091          0.976922
-0.785556          0.963993
-0.985253          0.626494
-0.951288          0.457814
-0.951288          0.457814
-0.719096          0.631953
-0.719096          0.631953
-1.02414          0.561891
-0.683622          0.452151
-1.01354          0.694188
-1.01354          0.694188
-0.769894          0.540149
-0.769894          0.540149
-0.916601          0.737496
-0.916601          0.737496
-0.916601          0.737496
-0.916601          0.737496
-0.916601          0.737496
-0.916601          0.737496
-0.837634          0.536688
-0.600683          0.881306
-0.89621          0.592143
-0.89621          0.592143
-0.89621          0.592143
-0.89621          0.592143
-0.89621          0.592143
-0.669214          0.694436
-0.669214          0.694436
-1.01014          0.609192
-0.675821          0.835967
-0.675821          0.835967
-0.520713          0.904852
-0.339896          0.869416
-0.0686544          0.770716
-0.0686544          0.770716
-0.0231246           0.90953
0.14662           1.01205
0.256183          0.869505
0.343186          0.961216
0.56101          0.896839
0.56101          0.896839
0.56101          0.896839
0.56101          0.896839
0.56101          0.896839
0.588102          0.749148
0.50099          0.863171
0.50099          0.863171
0.50099          0.863171
0.50099          0.863171
0.479554          0.877386
0.479554          0.877386
0.479554          0.877386
0.479554          0.877386
0.479554          0.877386
0.219979          0.991183
0.219979          0.991183
0.258647          0.974853
0.258647          0.974853
0.258647          0.974853
0.258647          0.974853
0.258647          0.974853
0.465859          0.826996
0.465859          0.826996
0.465859          0.826996
0.649372          0.839198
0.433157           0.95627
0.173144           1.09413
0.201412           1.04846
0.201412           1.04846
0.201412           1.04846
0.0105284           1.01033
-0.0918309           0.94574
-0.0918309           0.94574
-0.0918309           0.94574
-0.0918309           0.94574
-0.0918309           0.94574
0.116714          0.978783
0.00401126           1.00303
0.00401126           1.00303
0.00401126           1.00303
0.202419           1.05003
0.124229          0.818735
0.38677          0.685483
0.536176          0.953374
0.536176          0.953374
0.536176          0.953374
0.536176          0.953374
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.652455          0.700989
0.65953          0.618967
0.65953          0.618967
0.65953          0.618967
0.65953          0.618967
0.65953          0.618967
0.65953          0.618967
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.896695          0.663747
0.733837          0.753191
0.825          0.756263
0.825          0.756263
0.825          0.756263
0.825          0.756263
0.589794          0.857282
0.589794          0.857282
0.589794          0.857282
0.589794          0.857282
0.589794          0.857282
0.621099          0.795939
0.621099          0.795939
0.621099          0.795939
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.819047          0.683255
0.859624          0.584544
0.859624          0.584544
0.815537           0.60934
0.815537           0.60934
0.815537           0.60934
0.815537           0.60934
0.815537           0.60934
0.815537           0.60934
0.815537           0.60934
0.867055           0.62603
0.867055           0.62603
0.867055           0.62603
0.867055           0.62603
0.867055           0.62603
0.867055           0.62603
0.867055           0.62603
0.857355          0.576457
0.857355          0.576457
0.857355          0.576457
0.934804          0.608586
0.934804          0.608586
0.934804          0.608586
0.934804          0.608586
0.934804          0.608586
0.934804          0.608586
0.934804          0.608586
0.934804          0.608586
0.934804          0.608586
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.871128          0.646235
0.66612          0.652094
0.66612          0.652094
0.66612          0.652094
0.66612          0.652094
0.66612          0.652094
0.66612          0.652094
0.787239          0.527826
0.787239          0.527826
0.787239          0.527826
0.787239          0.527826
0.787239          0.527826
0.944232          0.632384
0.944232          0.632384
0.944232          0.632384
0.944232          0.632384
0.944232          0.632384
0.929973          0.651181
0.929973          0.651181
0.929973          0.651181
0.929973          0.651181
0.929973          0.651181
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.693371           0.60863
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.825167           0.58992
0.90109          0.646231
0.90109          0.646231
0.90109          0.646231
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.607687          0.741055
0.905254          0.534609
0.905254          0.534609
0.905254          0.534609
0.767724          0.742192
0.767724          0.742192
0.767724          0.742192
0.767724          0.742192
0.767724          0.742192
0.777328          0.558943
0.777328          0.558943
0.777328          0.558943
0.777328          0.558943
0.777328          0.558943
0.777328          0.558943
0.777328          0.558943
0.777328          0.558943
0.777328          0.558943
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.74363          0.665559
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.763472          0.683205
0.772477          0.594308
0.772477          0.594308
0.772477          0.594308
0.772477          0.594308
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.827417          0.589605
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.803726          0.626667
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
0.815488          0.612564
